id	smiles	MQN	Emol	Ekat	HOMO	LUMO	I	n
mol2958	OC1CC2(CC(=O)C=C2)C1C#N	[9, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 12, 2, 1, 1, 8, 1, 0, 0, 5, 3, 1, 1, 0, 0, 3, 1, 0, 0, 4, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]	-552,9076783	-552,5944946	-0,20203	-0,09487	0,3131837	4,48
mol2959	NN=C1C(CC2=NC(=O)SN12)C=C	[7, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 13, 2, 3, 0, 7, 2, 0, 1, 6, 5, 2, 1, 0, 0, 3, 2, 0, 0, 3, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-963,1708811	-962,8924597	-0,18675	-0,08052	0,2784214	3,94
mol2960	CCC1=CC2NC(=O)CCC2OC1	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 13, 2, 1, 0, 10, 1, 0, 1, 5, 3, 1, 1, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1]	-594,6157379	-594,3237943	-0,19059	-0,03448	0,2919436	4,88
mol2961	CCC12C(O)C3C(N3CC1=O)C2=O	[9, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 13, 3, 2, 0, 10, 0, 0, 1, 7, 4, 1, 1, 0, 0, 4, 1, 0, 0, 1, 6, 1, 1, 0, 1, 2, 0, 0, 0, 0, 8, 10]	-629,2851196	-628,9782398	-0,209	-0,09467	0,3068798	4,22
mol2962	CC1(O)CS(=O)(=O)C=C1NC(N)=N	[6, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 13, 5, 3, 0, 4, 1, 0, 1, 9, 6, 5, 4, 0, 0, 6, 1, 1, 0, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-1022,47274	-1022,182753	-0,19967	-0,05955	0,289987	4,36
mol2963	CC1(CCON=CC(N)=N)CCN1	[8, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 13, 7, 2, 0, 4, 0, 0, 5, 6, 5, 4, 3, 0, 0, 3, 5, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-607,9318658	-607,660902	-0,18388	-0,07457	0,2709638	3,86
mol2964	CC1(C)CCC(O)C(C)(N1)C#C	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 5, 0, 1, 6, 0, 0, 0, 3, 2, 2, 2, 0, 0, 5, 1, 0, 0, 3, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-520,5742093	-520,2832045	-0,19176	0,00533	0,2910048	5,38
mol2965	CC1NC11C2CC2C=CC1=NN=C	[10, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 2, 2, 0, 10, 1, 0, 1, 3, 3, 1, 1, 0, 0, 2, 2, 0, 0, 4, 4, 1, 2, 0, 0, 1, 0, 0, 0, 0, 3, 1]	-552,370028	-552,0946273	-0,18084	-0,08519	0,2754007	3,87
mol2966	CC(C)C=C1OC=C(C)C1ON=C	[10, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 13, 6, 2, 0, 4, 1, 0, 3, 5, 3, 0, 0, 0, 0, 4, 3, 1, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-594,5101288	-594,2396676	-0,177	-0,0471	0,2704612	4,31
mol2967	CCOC1OC=CCN2CC1(C)C2	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 13, 4, 0, 0, 9, 1, 0, 2, 5, 3, 0, 0, 0, 0, 2, 2, 0, 0, 6, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 9, 10]	-595,7247501	-595,4559698	-0,15975	-0,02581	0,2687803	4,79
mol2968	CC12CC1CC1CC(C)(N)C1O2	[10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 12, 3, 0, 0, 11, 0, 0, 0, 3, 2, 2, 1, 0, 0, 3, 0, 0, 0, 4, 3, 2, 1, 1, 0, 1, 0, 0, 0, 0, 4, 2]	-520,5275094	-520,2509734	-0,18333	0,0241	0,276536	5,36
mol2969	CC1=C2CC(N)CC=NN2C(O)=C1	[9, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 13, 3, 0, 0, 8, 3, 0, 0, 5, 4, 3, 2, 0, 0, 3, 0, 0, 0, 5, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1]	-589,5576813	-589,3121488	-0,1515	-0,06743	0,2455325	3,7
mol2970	CC1C2C3(C)CC2(O)C(N)C1C3C	[11, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 5, 0, 0, 10, 0, 0, 0, 3, 2, 3, 2, 0, 0, 5, 0, 0, 0, 1, 5, 2, 0, 1, 2, 0, 0, 0, 0, 0, 5, 4]	-559,8960333	-559,6068189	-0,1887	0,02347	0,2892144	5,62
mol2971	OC1C2=CC3C4CC1(CC34)OC2	[10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12, 1, 0, 0, 13, 1, 0, 0, 4, 2, 1, 1, 0, 0, 1, 0, 0, 0, 5, 5, 1, 1, 0, 2, 0, 2, 0, 0, 0, 9, 11]	-538,0771387	-537,7836484	-0,19139	-0,0809	0,2934903	4,28
mol2972	CN1C2CC3C2C(=NO)C2C1CN32	[9, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 13, 2, 1, 0, 13, 0, 0, 0, 5, 4, 1, 1, 0, 0, 2, 1, 0, 0, 2, 8, 0, 0, 2, 1, 1, 0, 0, 0, 0, 7, 6]	-589,4645817	-589,1985374	-0,17002	-0,0377	0,2660443	4,41
mol2973	CC1=C(C)C(=N)NC(C=O)=CCC1	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 3, 2, 0, 6, 2, 0, 1, 4, 3, 2, 2, 0, 0, 4, 1, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	-573,5039322	-573,2230377	-0,1953	-0,10367	0,2808945	3,58
mol2974	CC=C(COC1CNC1)CC(C)=C	[11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 13, 7, 2, 0, 4, 0, 0, 5, 3, 2, 1, 1, 0, 0, 3, 4, 2, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-559,8136056	-559,5417504	-0,18178	-0,02213	0,2718552	4,62
mol2975	CC(CCC=O)C1NN=CC1CO	[9, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 13, 7, 1, 0, 4, 1, 0, 5, 6, 4, 2, 2, 0, 0, 3, 4, 1, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-611,7848431	-611,5072766	-0,18652	-0,06799	0,2775665	4,09
mol2976	CC12ON=CNC1S(=O)(=O)CC2=O	[6, 0, 0, 0, 0, 1, 0, 0, 2, 3, 1, 13, 1, 3, 0, 9, 1, 0, 0, 10, 6, 1, 1, 0, 0, 4, 0, 0, 0, 5, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-1041,095461	-1040,791282	-0,20363	-0,10444	0,304179	4,09
mol2977	CC(O)C1NC2CNC1(C)C21CN1	[9, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 13, 4, 0, 0, 11, 0, 0, 1, 5, 4, 4, 4, 0, 0, 3, 0, 1, 0, 5, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 3, 2]	-591,9333858	-591,6668342	-0,17105	0,01528	0,2665516	5,13
mol2978	CC(CC(=C)OC(=O)C#N)=CCO	[9, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 13, 8, 3, 1, 0, 0, 0, 4, 7, 4, 1, 1, 0, 0, 5, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-629,2460792	-628,934028	-0,20646	-0,12349	0,3120512	4
mol2979	CC1C#CC2OCC2NN=CN1C	[9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 13, 2, 0, 0, 10, 1, 1, 0, 5, 4, 1, 1, 0, 0, 2, 0, 0, 0, 7, 4, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1]	-589,4126858	-589,146285	-0,17021	-0,05074	0,2664008	4,24
mol2980	CC1OC1CCCOC(=C)CC#N	[10, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 13, 8, 1, 1, 3, 0, 0, 6, 5, 3, 0, 0, 0, 0, 3, 6, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-594,5287999	-594,2300377	-0,21168	-0,02667	0,2987622	4,89
mol2981	CC1=C(C(=C)NN=C)C(SN1)=NO	[7, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 13, 5, 3, 0, 3, 2, 0, 3, 6, 5, 3, 3, 0, 0, 4, 3, 1, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-964,2855094	-964,0461702	-0,15735	-0,06109	0,2393392	3,54
mol2982	CNC1(CS(=O)(=O)C1C)C=NOC	[7, 0, 0, 0, 0, 1, 0, 2, 0, 3, 0, 13, 6, 3, 0, 4, 0, 0, 3, 8, 5, 1, 1, 0, 0, 5, 4, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-1007,555079	-1007,257754	-0,20322	-0,05716	0,297325	4,55
mol2983	NC1CNCCCC(N)C2(N)CC12	[9, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 13, 3, 0, 0, 11, 0, 0, 0, 4, 4, 7, 4, 0, 0, 3, 0, 0, 0, 6, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1]	-573,2698208	-573,0081995	-0,17606	0,02026	0,2616213	5
mol2984	CC1=CC2NC3C2C2CC3(C)C12	[11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 2, 0, 0, 12, 1, 0, 0, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 3, 6, 1, 0, 2, 1, 1, 0, 0, 0, 0, 6, 5]	-482,2315363	-481,9625517	-0,17274	-0,05302	0,2689846	4,25
mol2985	NC1=CC(=O)OCC11NCS1(=O)=O	[6, 0, 0, 0, 0, 1, 0, 1, 1, 3, 1, 13, 1, 3, 0, 9, 1, 0, 0, 10, 6, 3, 2, 0, 0, 4, 0, 0, 0, 5, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]	-1041,144766	-1040,836571	-0,21103	-0,09914	0,308195	4,17
mol2986	CC(C)=CC1=NC=C(C)C=C1O	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 5, 1, 0, 3, 3, 0, 1, 3, 2, 1, 1, 0, 0, 4, 1, 1, 0, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-518,2593111	-517,9973623	-0,1765	-0,06475	0,2619488	3,85
mol2987	CCNC1C2NCC2ON=C1C	[8, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 12, 4, 0, 0, 8, 1, 0, 2, 5, 4, 2, 2, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1]	-552,6279846	-552,3457092	-0,18357	-0,03794	0,2822754	4,67
mol2988	CC(C#N)C1=C(OC=C1Cl)N1CC1	[9, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 13, 5, 0, 1, 6, 2, 0, 2, 4, 3, 0, 0, 0, 0, 3, 1, 1, 0, 4, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-992,4471435	-992,1494653	-0,20261	-0,04473	0,2976782	4,74
mol2989	CCC(C(O)C#CC)C1CC=NO1	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 13, 7, 0, 1, 4, 1, 0, 3, 5, 3, 1, 1, 0, 0, 3, 3, 2, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-594,4875079	-594,2009924	-0,19339	-0,03257	0,2865155	4,72
mol2990	CC12NC1CCC(C1CC1)C2C=O	[11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 13, 3, 1, 0, 11, 0, 0, 2, 3, 2, 1, 1, 0, 0, 2, 1, 0, 0, 5, 4, 1, 2, 0, 0, 1, 0, 0, 0, 0, 2, 1]	-558,6416458	-558,3483359	-0,2028	-0,06813	0,2933099	4,3
mol2991	OC1C2C3NC(=S)NC23C2CC12O	[8, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 13, 2, 1, 0, 13, 0, 0, 0, 6, 4, 4, 4, 0, 0, 3, 0, 0, 0, 3, 5, 2, 2, 0, 2, 0, 0, 0, 0, 0, 5, 3]	-968,1001443	-967,8396945	-0,17182	-0,02832	0,2604498	4,36
mol2992	CC1OC2(C=COC2=O)C1C(N)=O	[8, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 13, 3, 2, 0, 8, 1, 0, 1, 9, 5, 2, 1, 0, 0, 4, 0, 1, 0, 4, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]	-665,2012357	-664,8978403	-0,20808	-0,08257	0,3033954	4,3
mol2993	CNC1(C)CC(N)C2CC12C=NO	[9, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 13, 6, 1, 0, 7, 0, 0, 2, 5, 4, 4, 3, 0, 0, 4, 3, 0, 0, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1]	-591,8877617	-591,621239	-0,17821	-0,03307	0,2665227	4,38
mol2994	CC1C2=NOC3C4CCC13C(C4)O2	[10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 13, 1, 0, 0, 14, 1, 0, 0, 5, 3, 0, 0, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 0, 3, 1, 0, 0, 0, 0, 6, 5]	-593,1529359	-592,8777768	-0,16896	-0,11516	0,2751591	3,62
mol2995	CC=CC1(CNCC#CC=C)CC1	[12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 7, 2, 1, 3, 0, 0, 4, 1, 1, 1, 1, 0, 0, 2, 8, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-521,4702309	-521,1992594	-0,1916	-0,05967	0,2709715	3,95
mol2996	CCOC(CCC1=CSN=C1)C#N	[9, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 13, 7, 0, 1, 3, 2, 0, 5, 4, 3, 0, 0, 0, 0, 2, 5, 1, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-932,2809328	-931,9725694	-0,22467	-0,06758	0,3083634	4,41
mol2997	CC12CC3C(N1)C2(O)C(=C)CC3=C	[11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 13, 2, 2, 0, 11, 0, 0, 0, 3, 2, 2, 2, 0, 0, 4, 0, 0, 0, 3, 4, 2, 0, 1, 2, 1, 0, 0, 0, 0, 6, 7]	-557,3269226	-557,0506716	-0,18771	-0,03874	0,276251	4,44
mol2998	CC12NC3C1CC1OC(C21)C3(C)N	[10, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 13, 3, 0, 0, 13, 0, 0, 0, 4, 3, 3, 2, 0, 0, 3, 0, 0, 0, 3, 5, 2, 0, 2, 1, 2, 0, 0, 0, 0, 8, 9]	-574,7006802	-574,4204052	-0,18518	0,01165	0,280275	5,27
mol2999	CCC1C2C=NNC=C2C(=O)N1O	[8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 13, 3, 1, 0, 8, 2, 0, 1, 7, 5, 2, 2, 0, 0, 3, 1, 0, 0, 4, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-625,4337889	-625,1603302	-0,1787	-0,07161	0,2734587	4,04
mol3000	CC(N)C1C=C(C)OC2=C1NC=C2	[10, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 13, 4, 0, 0, 7, 3, 0, 1, 4, 3, 3, 2, 0, 0, 3, 0, 1, 0, 5, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-573,541937	-573,2968042	-0,15386	-0,00151	0,2451328	4,56
mol3001	CC#CC(=O)C=C(N)N(C)C	[8, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 11, 7, 2, 1, 0, 0, 0, 2, 4, 3, 2, 1, 0, 0, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-496,1687317	-495,9073922	-0,16802	-0,05577	0,2613395	4,07
mol3002	CC12NC1C1NCCNC2C1C#N	[9, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 13, 2, 0, 1, 12, 0, 0, 0, 4, 4, 3, 3, 0, 0, 2, 1, 0, 0, 5, 4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 5, 3]	-569,5577517	-569,2790205	-0,18361	-0,00879	0,2787312	4,97
mol3003	O=C1N=CN=C2SN=C(C3CC3)N12	[7, 0, 0, 0, 0, 1, 0, 0, 4, 1, 0, 13, 1, 1, 0, 8, 5, 0, 1, 6, 5, 0, 0, 0, 0, 1, 0, 0, 0, 7, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-962,0112661	-961,7000749	-0,22275	-0,1068	0,3111912	3,98
mol3004	CC12COC3(OCC4CC34N1)C2N	[9, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 13, 2, 0, 0, 14, 0, 0, 0, 6, 4, 3, 2, 0, 0, 2, 0, 0, 0, 6, 2, 3, 1, 0, 3, 0, 0, 0, 0, 0, 5, 4]	-610,5925638	-610,3246617	-0,1735	0,02759	0,2679021	5,3
mol3005	C=CC1=COC(=C)CCN=CN1	[9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 12, 1, 2, 0, 7, 2, 0, 1, 4, 3, 1, 1, 0, 0, 2, 1, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	-534,146309	-533,8917509	-0,16768	-0,05975	0,2545581	3,83
mol3006	CC1(CC=CCN)CC2CC1O2	[10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 12, 5, 1, 0, 7, 0, 0, 3, 3, 2, 2, 1, 0, 0, 2, 4, 0, 0, 3, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 6, 7]	-520,574262	-520,2915855	-0,1915	-0,02211	0,2826765	4,79
mol3007	O=CCCC12CCN1C(=O)OC2	[8, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 12, 3, 2, 0, 8, 0, 0, 3, 7, 4, 0, 0, 0, 0, 2, 3, 0, 0, 4, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1]	-591,2330384	-590,9226627	-0,21555	-0,07081	0,3103757	4,55
mol3008	CNN=CC=C1CCCC1C=NN	[9, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 13, 5, 3, 0, 5, 0, 0, 3, 4, 4, 3, 2, 0, 0, 2, 6, 0, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-570,8431486	-570,6025683	-0,15351	-0,04939	0,2405803	3,79
mol3009	CC(N)C1=CC2NC1C(=C)C2=C	[10, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 3, 2, 0, 7, 1, 0, 1, 2, 2, 3, 2, 0, 0, 4, 0, 1, 0, 2, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2]	-498,3151391	-498,0373327	-0,18505	-0,05258	0,2778064	4,33
mol3010	CNC12CC3N=C4NC3C1OC4=C2	[9, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 13, 2, 0, 0, 12, 2, 0, 1, 5, 4, 2, 2, 0, 0, 1, 1, 0, 0, 5, 5, 1, 0, 0, 3, 1, 0, 0, 0, 0, 8, 7]	-588,174734	-587,9176652	-0,16153	-0,11754	0,2570688	3,2
mol3011	C=CC=CCC1=CC=C2N=CON12	[10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 13, 3, 2, 0, 5, 4, 0, 3, 4, 3, 0, 0, 0, 0, 1, 4, 0, 0, 5, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-571,0589413	-570,7951258	-0,17783	-0,06346	0,2638155	3,9
mol3012	CC=C(C1CN1)N(C)S(=O)(=O)NO	[6, 0, 0, 0, 0, 1, 0, 2, 1, 3, 0, 13, 7, 3, 0, 3, 0, 0, 4, 9, 6, 3, 3, 0, 0, 5, 2, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-1023,548223	-1023,265256	-0,19433	-0,04566	0,282967	4,43
mol3013	CCON(C(N)=O)C(C)(CN)C=C	[8, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 13, 10, 2, 0, 0, 0, 0, 5, 7, 5, 4, 2, 0, 0, 6, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-629,0118424	-628,7313052	-0,18796	-0,03255	0,2805372	4,63
mol3014	CCC1(C)C(CNCC1=C)C(O)=O	[10, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 13, 5, 2, 0, 6, 0, 0, 2, 5, 3, 2, 2, 0, 0, 5, 1, 1, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-595,8018166	-595,5130125	-0,18636	-0,03642	0,2888041	4,83
mol3015	CC1(O)C2OCC3C(CCC13N)O2	[9, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 13, 3, 0, 0, 12, 0, 0, 0, 7, 4, 3, 2, 0, 0, 3, 0, 0, 0, 5, 3, 2, 0, 0, 1, 3, 0, 0, 0, 0, 8, 9]	-631,5664307	-631,2818122	-0,18625	0,01641	0,2846185	5,43
mol3016	CC(C=CCN)C1(O)CNC1C=C	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 7, 2, 0, 4, 0, 0, 4, 4, 3, 4, 3, 0, 0, 4, 4, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-575,853957	-575,5833085	-0,17732	-0,03743	0,2706485	4,44
mol3017	CC1CCC(=CCCN1)C(N)CN	[10, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 5, 0, 0, 7, 1, 0, 2, 3, 3, 5, 3, 0, 0, 3, 1, 1, 0, 6, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	-557,2431253	-556,9849584	-0,16927	-0,01883	0,2581669	4,47
mol3018	CC1N2CC3C(=C)C(O)C2C13C#C	[11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 13, 3, 1, 1, 10, 0, 0, 0, 3, 2, 1, 1, 0, 0, 4, 1, 0, 0, 1, 6, 1, 0, 1, 3, 0, 0, 0, 0, 0, 6, 7]	-556,1772629	-555,8921241	-0,19285	-0,03833	0,2851388	4,61
mol3019	CC1=CCC2(C#N)C3CC1C(=O)C23	[11, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 2, 1, 1, 10, 1, 0, 0, 3, 2, 0, 0, 0, 0, 3, 1, 0, 0, 3, 5, 1, 1, 0, 1, 0, 2, 0, 0, 0, 9, 11]	-555,0835588	-554,7832691	-0,20246	-0,07034	0,3002897	4,46
mol3020	NCC12CC3C1C1(CN2)CC3C=C1	[11, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 13, 2, 0, 0, 13, 1, 0, 1, 2, 2, 3, 2, 0, 0, 1, 1, 0, 0, 6, 3, 2, 0, 1, 3, 0, 0, 0, 0, 0, 6, 5]	-537,463712	-537,2066965	-0,16309	-0,02411	0,2570155	4,45
mol3021	C=C1C2COCC11CCC(C1)NC2	[11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13, 0, 1, 0, 14, 0, 0, 0, 3, 2, 1, 1, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 0, 1, 1, 1, 0, 0, 0, 5, 4]	-558,6537133	-558,385175	-0,16827	-0,01734	0,2685383	4,78
mol3022	CN=CN1OCC2CC1CCO2	[8, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 12, 2, 1, 0, 10, 0, 0, 1, 6, 4, 0, 0, 0, 0, 1, 2, 0, 0, 6, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 2]	-572,5085698	-572,2420953	-0,17235	-0,02158	0,2664745	4,61
mol3023	CC(C)NC(C=C)C(C)(CO)CO	[10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 13, 11, 1, 0, 0, 0, 0, 6, 5, 3, 3, 3, 0, 0, 6, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-598,170258	-597,8808971	-0,19544	-0,03712	0,2893609	4,71
mol3024	CC1C2C3C(CN)C3OC(=O)NN12	[8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 13, 3, 1, 0, 11, 0, 0, 1, 7, 5, 3, 2, 0, 0, 3, 1, 0, 0, 2, 7, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 2]	-626,5948207	-626,3183096	-0,17975	-0,01409	0,2765111	4,89
mol3025	CCC1=CC(C)C(=NC)N(O)C=C1	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 5, 1, 0, 5, 2, 0, 1, 4, 3, 1, 1, 0, 0, 4, 2, 0, 0, 3, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	-574,6761275	-574,4277096	-0,15853	-0,05637	0,2484179	3,84
mol3026	CC(=O)C=C1CN2N(O1)C=CC2=N	[8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 13, 2, 3, 0, 7, 2, 0, 1, 7, 5, 1, 1, 0, 0, 3, 1, 1, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-624,2046207	-623,9302967	-0,18625	-0,17514	0,274324	2,55
mol3027	C=CC=CC1CCN(C1)C(=O)C#N	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 4, 3, 1, 5, 0, 0, 2, 4, 3, 0, 0, 0, 0, 3, 4, 1, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-572,3138546	-572,0163349	-0,2127	-0,07982	0,2975197	4,12
mol3028	CC=C1C(C)NC2CCNCC=C12	[11, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 13, 2, 1, 0, 10, 1, 0, 0, 2, 2, 2, 2, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1]	-538,8136241	-538,5560126	-0,17019	-0,05853	0,2576115	3,9
mol3029	CC=CC1=CC2CC1(CC#N)C2C	[12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 5, 1, 1, 6, 1, 0, 2, 1, 1, 0, 0, 0, 0, 3, 4, 0, 0, 2, 3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 6, 7]	-520,3309318	-520,0565903	-0,18284	-0,06848	0,2743415	4,05
mol3030	CCC1(NC2CCC1C2)C1CC1	[11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 3, 0, 0, 11, 0, 0, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 6, 3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 3, 2]	-484,7148142	-484,4263694	-0,17866	0,02989	0,2884448	5,82
