id	smiles	Carbon	Fluorine	Chlorine	Bromine	Iodine	Sulfur	Phosphorous	Acyclic nitrogen	Cyclic nitrogen	Acyclic oxygen	Cyclic oxygen	Heavy atoms	Acyclic single bonds	Acyclic double bonds	Acyclic triple bonds	Cyclic single bonds	Cyclic double bonds	Cyclic triple bonds	Rotable bonds	H-bond acceptor sites	H-bond acceptor atoms	H-bond donor sites	H-bond donor atoms	Negative charges	Positive charges	Acyclic single valent nodes	Acyclic divalent nodes	Acyclic trivalent nodes	Acyclic tetravalent nodes	Cyclic divalent nodes	Cyclic trivalent nodes	Cyclic tetravalent nodes	3-membered rings	4-membered rings	5-membered rings	6-membered rings	7-membered rings	8-membered rings	9-membered rings	>= 10-membered rings	nodes shared by >= 2 rings	edges shared by >= 2 rings	n
mol3087	CC1CC2(COC3(C)C(N1)C23)C=C	11	0	0	0	0	0	0	0	1	0	1	13	3	1	0	11	0	0	1	3	2	1	1	0	0	3	1	0	0	4	3	2	1	0	1	1	0	0	0	0	4	3	4.46
mol3188	CNC1=NC=NN1CCC=COC	8	0	0	0	0	0	0	1	3	1	0	13	7	1	0	3	2	0	5	6	5	1	1	0	0	2	6	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	4.46
mol3511	C1OC2C3CNCC2C2C1C2O3	9	0	0	0	0	0	0	0	1	0	2	12	0	0	0	15	0	0	0	5	3	1	1	0	0	0	0	0	0	6	6	0	1	0	0	3	0	0	0	0	6	5	4.46
mol3661	CC12CC1(N)C(=O)NC(C=C)C2=C	10	0	0	0	0	0	0	1	1	1	0	13	3	3	0	8	0	0	1	4	3	3	2	0	0	5	1	0	0	2	3	2	1	0	0	1	0	0	0	0	2	1	4.46
mol3758	NCCC12CNC(C=C1)C(N)C2	9	0	0	0	0	0	0	2	1	0	0	12	4	0	0	8	1	0	2	3	3	5	3	0	0	2	2	0	0	5	2	1	0	0	0	3	0	0	0	0	8	9	4.46
mol3875	CNC1C2OC=CC1(O)C=C2	8	0	0	0	0	0	0	1	0	1	1	11	3	0	0	7	2	0	1	5	3	2	2	0	0	2	1	0	0	5	2	1	0	0	1	1	0	0	0	0	3	2	4.46
mol3892	CCNC1=CC(N)=CN1CC(O)=O	8	0	0	0	0	0	0	2	1	2	0	13	7	1	0	3	2	0	4	7	5	4	3	0	0	4	3	1	0	2	3	0	0	0	1	0	0	0	0	0	0	0	4.46
mol4225	CN1CC(=O)CC1C1(CN1)C(O)=O	8	0	0	0	0	0	0	0	2	3	0	13	4	2	0	8	0	0	2	8	5	2	2	0	0	4	0	1	0	4	3	1	1	0	1	0	0	0	0	0	0	0	4.46
mol4295	CC1CN(C)C(=O)CNCC1CN	9	0	0	0	0	0	0	1	2	1	0	13	4	1	0	8	0	0	1	5	4	3	2	0	0	4	1	0	0	4	4	0	0	0	0	0	0	1	0	0	0	0	4.46
mol4424	NC1CC11OC(CCCO)C=C1	9	0	0	0	0	0	0	1	0	1	1	12	5	0	0	7	1	0	3	5	3	3	2	0	0	2	3	0	0	4	2	1	1	0	1	0	0	0	0	0	1	0	4.46
mol4490	CCOC(=O)C(=C)C(N)C(C)(C)O	9	0	0	0	0	0	0	1	0	3	0	13	10	2	0	0	0	0	4	7	4	3	2	0	0	7	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.46
mol4554	CC12NC3C4OCC(=NN)C3C1C24	9	0	0	0	0	0	0	2	1	0	1	13	2	1	0	13	0	0	0	5	4	3	2	0	0	2	1	0	0	3	6	1	1	0	3	1	0	0	0	0	7	9	4.46
mol4754	CC12CN3CC(CN)=C(NC1=O)C23	9	0	0	0	0	0	0	1	2	1	0	13	3	1	0	10	1	0	1	5	4	3	2	0	0	3	1	0	0	3	5	1	0	1	2	0	0	0	0	0	4	3	4.46
mol4824	CC1NC2CC1(C(C)=NN)C2(C)O	9	0	0	0	0	0	0	2	1	1	0	13	6	1	0	7	0	0	1	5	4	4	3	0	0	5	1	1	0	2	2	2	0	1	2	0	0	0	0	0	6	7	4.46
mol158	CNC1CC2=NCC3(CN)CC1N23	9	0	0	0	0	0	0	2	2	0	0	13	4	0	0	10	1	0	2	4	4	3	2	0	0	2	2	0	0	4	4	1	0	1	2	0	0	0	0	0	4	3	4.45
mol196	CCN1CC2=C(OC3CC13)C=CO2	10	0	0	0	0	0	0	0	1	0	2	13	2	0	0	11	2	0	1	5	3	0	0	0	0	1	1	0	0	6	5	0	1	0	1	0	1	0	0	0	4	2	4.45
mol300	C=CC12CCC3C(C#C)C3C1O2	11	0	0	0	0	0	0	0	0	0	1	12	2	1	1	10	0	0	1	2	1	0	0	0	0	2	2	0	0	3	4	1	2	0	0	1	0	0	0	0	4	2	4.45
mol480	CC1(NN=C)C=CCC(=C)C2OC12	10	0	0	0	0	0	0	2	0	0	1	13	3	2	0	8	1	0	2	4	3	1	1	0	0	3	2	0	0	4	3	1	1	0	0	0	1	0	0	0	2	1	4.45
mol917	OC1CCC#CCN2C=C1C=N2	9	0	0	0	0	0	0	0	2	1	0	12	1	0	0	9	2	1	0	4	3	1	1	0	0	1	0	0	0	8	3	0	0	0	1	0	0	0	1	0	3	2	4.45
mol1085	CN=C1CC2C=CC(N1C)C2(C)O	10	0	0	0	0	0	0	1	1	1	0	13	4	1	0	8	1	0	0	4	3	1	1	0	0	4	1	0	0	3	4	1	0	0	1	1	0	0	0	0	3	2	4.45
mol1255	CC1OC1C1(CN)C=NN(C)C1C	9	0	0	0	0	0	0	1	2	0	1	13	6	0	0	7	1	0	2	5	4	2	1	0	0	4	1	0	0	3	4	1	1	0	1	0	0	0	0	0	0	0	4.45
mol1380	CN1C(CC2(O)CC2)=CNC1=NO	8	0	0	0	0	0	0	1	2	2	0	13	5	1	0	6	2	0	2	7	5	3	3	0	0	3	2	0	0	4	3	1	1	0	1	0	0	0	0	0	0	0	4.45
mol1453	NC1COCC2=C1CNCC2O	8	0	0	0	0	0	0	1	1	1	1	12	2	0	0	10	1	0	0	6	4	4	3	0	0	2	0	0	0	6	4	0	0	0	0	2	0	0	0	0	2	1	4.45
mol1677	C=C1CCC23COC2C=NNC3C1	10	0	0	0	0	0	0	0	2	0	1	13	0	1	0	13	1	0	0	4	3	1	1	0	0	1	0	0	0	8	3	1	0	1	0	2	0	0	0	0	3	2	4.45
mol1782	CN(O)C1=NCC23CC2C=NN13	7	0	0	0	0	0	0	1	3	1	0	12	3	0	0	9	2	0	0	6	5	1	1	0	0	2	0	1	0	5	3	1	1	0	2	0	0	0	0	0	3	2	4.45
mol1876	CC=C1OCC2CN3CC=CC123	10	0	0	0	0	0	0	0	1	0	1	12	1	1	0	11	1	0	0	3	2	0	0	0	0	1	1	0	0	6	3	1	0	1	2	0	0	0	0	0	3	2	4.45
mol2027	CC1=NOC2COC1(CCN)CO2	8	0	0	0	0	0	0	1	1	0	3	13	4	0	0	9	1	0	2	8	5	2	1	0	0	2	2	0	0	6	2	1	0	0	0	1	2	0	0	0	9	10	4.45
mol2175	CC12C=CNC(=O)C1CC1CC2O1	10	0	0	0	0	0	0	0	1	1	1	13	1	1	0	12	1	0	0	5	3	1	1	0	0	2	0	0	0	6	4	1	0	1	0	3	0	0	0	0	7	8	4.45
mol2789	CC1OCOCC(=O)C11CNC1	8	0	0	0	0	0	0	0	1	1	2	12	1	1	0	11	0	0	0	7	4	1	1	0	0	2	0	0	0	7	2	1	0	1	0	0	1	0	0	0	1	0	4.45
mol3020	NCC12CC3C1C1(CN2)CC3C=C1	11	0	0	0	0	0	0	1	1	0	0	13	2	0	0	13	1	0	1	2	2	3	2	0	0	1	1	0	0	6	3	2	0	1	3	0	0	0	0	0	6	5	4.45
mol3054	CC1(CCO)CNN=CCC=CO1	9	0	0	0	0	0	0	0	2	1	1	13	4	0	0	7	2	0	2	6	4	2	2	0	0	2	2	0	0	8	0	1	0	0	0	0	0	0	1	0	0	0	4.45
mol3152	CC1=COC=COC=CC1CO	9	0	0	0	0	0	0	0	0	1	2	12	3	0	0	6	3	0	1	6	3	1	1	0	0	2	1	0	0	7	2	0	0	0	0	0	0	0	1	0	0	0	4.45
mol3321	CC1OC2CC(=O)CC=NN=C2O1	8	0	0	0	0	0	0	0	2	1	2	13	1	1	0	10	2	0	0	8	5	0	0	0	0	2	0	0	0	7	4	0	0	0	1	0	0	1	0	0	2	1	4.45
mol3413	CC1(CO)C2COCC(=O)C12C#N	9	0	0	0	0	0	0	1	0	2	1	13	4	1	1	8	0	0	1	7	4	1	1	0	0	4	2	0	0	3	2	2	1	0	0	1	0	0	0	0	2	1	4.45
mol3554	CCC1=C(CC(C)=C)N(C)C(N)=C1	11	0	0	0	0	0	0	1	1	0	0	13	7	1	0	3	2	0	3	2	2	2	1	0	0	5	2	1	0	1	4	0	0	0	1	0	0	0	0	0	0	0	4.45
mol3592	CCNC=C(C=O)C(=O)OCC#C	9	0	0	0	0	0	0	1	0	3	0	13	8	3	1	0	0	0	5	7	4	1	1	0	0	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45
mol3828	CC#CC1COC(C1)(C=NO)C#N	9	0	0	0	0	0	0	2	0	1	1	13	5	1	2	5	0	0	1	6	4	1	1	0	0	3	5	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	4.45
mol4228	CC1OC(C2CC2)C2NC2C=C1C	11	0	0	0	0	0	0	0	1	0	1	13	3	0	0	11	1	0	1	3	2	1	1	0	0	2	0	0	0	5	6	0	2	0	0	0	1	0	0	0	2	1	4.45
mol4475	NC1CC(=C)CN2NCCN=C12	8	0	0	0	0	0	0	1	3	0	0	12	1	1	0	10	1	0	0	4	4	3	2	0	0	2	0	0	0	6	4	0	0	0	0	2	0	0	0	0	2	1	4.45
mol4504	CNC1C2C1N1CC2C2=C1C=CO2	10	0	0	0	0	0	0	1	1	0	1	13	2	0	0	12	2	0	1	4	3	1	1	0	0	1	1	0	0	4	7	0	1	0	3	0	0	0	0	0	7	4	4.45
mol4650	CC=CC1(CN(O)C=NO)CN1C	8	0	0	0	0	0	0	2	1	2	0	13	8	2	0	3	0	0	4	7	5	2	2	0	0	4	5	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4.45
mol4905	C#CC1C(=CC2CON=C12)C#N	9	0	0	0	0	0	0	1	1	0	1	12	2	0	2	7	2	0	0	4	3	0	0	0	0	2	2	0	0	4	4	0	0	0	2	0	0	0	0	0	2	1	4.45
mol4954	CNN=CN(CC#C)OCC#C	8	0	0	0	0	0	0	3	0	1	0	12	8	1	2	0	0	0	5	5	4	1	1	0	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45
mol349	CCC1=NNC2(C1)CCCON=C2	9	0	0	0	0	0	0	0	3	0	1	13	2	0	0	10	2	0	1	5	4	1	1	0	0	1	1	0	0	9	1	1	0	0	1	0	1	0	0	0	1	0	4.44
mol571	CC1CC1C1C2CC(=O)C1CCN2	11	0	0	0	0	0	0	0	1	1	0	13	2	1	0	12	0	0	1	3	2	1	1	0	0	2	0	0	0	5	6	0	1	0	1	1	0	0	0	0	3	2	4.44
mol847	NCC12CC11C(N=CN1NC2)C#C	9	0	0	0	0	0	0	1	3	0	0	13	3	0	1	10	1	0	1	4	4	3	2	0	0	2	2	0	0	5	2	2	1	0	2	0	0	0	0	0	3	2	4.44
mol858	CCC1(C)NCC(NC(C)=O)=C1	9	0	0	0	0	0	0	1	1	1	0	12	6	1	0	4	1	0	2	4	3	2	2	0	0	4	2	1	0	3	1	1	0	0	1	0	0	0	0	0	0	0	4.44
mol860	CC(CN)C1C2NC(=O)NC=CC12	9	0	0	0	0	0	0	1	2	1	0	13	4	1	0	8	1	0	2	5	4	4	3	0	0	3	1	1	0	4	4	0	1	0	0	0	1	0	0	0	2	1	4.44
mol942	CC(C=NN)C1CC1(ON=C)C#C	9	0	0	0	0	0	0	3	0	1	0	13	7	2	1	3	0	0	4	5	4	2	1	0	0	4	5	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4.44
